defType,defName,modName,currentLabelOrText,tier,oneLineWhy
ThoughtDef,KnowGuestOrganHarvested,Core,"someone's organ harvested | The colony took body parts from a guest or prisoner. It's horrible, breaking someone down for parts when they have no choice.",COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,KnowPrisonerSold,Core,prisoner sold | This colony sold a prisoner into slavery. That's a worrying thought.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MasochistPain,Core,"masochist in minor pain | Ow... Heh heh heh... I could get used to this! | masochist in serious pain | Ughhh... It hurts, but I love it! Keep it coming! | masochist in intense pain...",COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyAuntDied,Core,my aunt {0} died | My aunt died.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyBrotherDied,Core,my brother {0} died | My brother died. My own flesh and blood...,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyCousinDied,Core,my cousin {0} died | My cousin died. My own flesh and blood...,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyDaughterDied,Core,my daughter {0} died | My daughter is dead. My own flesh and blood...,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyFatherDied,Core,my father {0} died | My father died. He's gone forever.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyFianceDied,Core,my fiance {0} died | My fiance died. Such a man... my future is gone.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyFianceeDied,Core,my fiancée {0} died | My fiancée died. Such a woman... my future is gone.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyGrandchildDied,Core,my grandchild {0} died | My grandchild died. My own flesh and blood...,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyGrandparentDied,Core,my grandparent {0} died | My grandparent died.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyHalfSiblingDied,Core,my half-sibling {0} died | My half-sibling died. My own flesh and blood...,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyHusbandDied,Core,my husband {0} died | My husband is dead. I am alone.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyKinDied,Core,my kin {0} died | My kin died.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyLoverDied,Core,my lover {0} died | My lover died. I am so alone.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyLoverLost,Core,my lover {0} lost | My lover has gone lost. I hope he will get back to us someday.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyMotherDied,Core,my mother {0} died | My mother died. She's gone forever.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyNephewDied,Core,my nephew {0} died | My nephew died. Such a wonderful child.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyNieceDied,Core,my niece {0} died | My niece died. Such a wonderful child.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MySisterDied,Core,my sister {0} died | My sister died. My own flesh and blood...,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MySonDied,Core,my son {0} died | My son is dead. My own flesh and blood...,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyUncleDied,Core,my uncle {0} died | My uncle died.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,MyWifeDied,Core,my wife {0} died | My wife is dead. I am alone.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,Naked,Core,naked | I'm naked. This is humiliating.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,NeedBeauty,Core,hideous environment | This place is unbearably grotesque. I can't look at this any more. | ugly environment | This place is really ugly. I wish I didn't have to look at this any mo...,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,NeedFood,Core,hungry | I'm really hungry. | ravenously hungry | These hunger pangs are hard to ignore. | malnourished | It's been so long since I ate. I'm all fuzzy and it's hard to focus. My bo...,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,NeedJoy,Core,"recreation-starved | It's been so long since I did anything for fun on my own time. | recreation-deprived | We need more variation in recreation activities, and I need time to enjo...",COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,NeedOutdoors,Core,entombed underground | I've been underground too long. I feel like the weight of this mountain is crushing me. I need to see the sky and feel the wind. | trapped underground | How ...,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,NeedRest,Core,drowsy | I haven't slept in a while. It's hard to keep focus. | tired | I'm so tired. I just want to lay down and rest for a few minutes... | exhausted | I'm so exhausted I can bar...,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,NeedRoomSize,Core,confined interior | This space is so tiny. I feel like a rat in a cage. | cramped interior | This room is too small. I wish I had more space to move around and breathe. | spacious ...,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,NewColonyHope,Core,"initial hope | I'm getting used to this, but it's still an exciting new situation. I hope this works out...",COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,NightOwlDuringTheDay,Core,night owl in daytime | I don't like working during the day.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,NotBondedAnimalMaster,Core,not {0}'s master | I should be together with my bonded animal. | not master of {0} | I should be together with my bonded animals.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,Nuzzled,Core,"nuzzled | A cute animal nuzzled me. | nuzzled | It is so cute, and supportive, and loving... I feel fulfilled and refreshed.",COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,ObservedLayingCorpse,Core,observed corpse | I saw a dead body laying on the ground. It was disturbing.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,ObservedLayingRottingCorpse,Core,observed rotting corpse | I saw a rotting corpse laying on the ground. It was disgusting.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,Pain,Core,minor pain | Ow... That hurts. | serious pain | Ughhh... When will it end? | intense pain | Make it stop... make it stop... make it stop... | mind-shattering pain | AAAAAHHH!,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,PawnWithBadOpinionDied,Core,my rival {0} died | Serves them right. At least there's some justice in this world.,COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,PawnWithGoodOpinionDied,Core,"my friend {0} died | Such a wonderful person, gone forever. The universe gets darker every day.",COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
ThoughtDef,PawnWithGoodOpinionLost,Core,"my friend {0} lost | Such a wonderful person, lost. The universe gets darker every day.",COMMON,Core DLC is live; text matches a routine mood-trigger keyword (food/sleep/social/environment/health) — reachable through ordinary colony play.
